zip,state,county
10470,NY,Bronx
10471,NY,Bronx
10472,NY,Bronx
10473,NY,Bronx
10474,NY,Bronx
10475,NY,Bronx
10499,NY,Bronx
13737,NY,Broome
13744,NY,Broome
13745,NY,Broome
13746,NY,Broome
13748,NY,Broome
13749,NY,Broome
13754,NY,Broome
13760,NY,Broome
13761,NY,Broome
13762,NY,Broome
13763,NY,Broome
13777,NY,Broome
13787,NY,Broome
13790,NY,Broome
13794,NY,Broome
13795,NY,Broome
13797,NY,Broome
13802,NY,Broome
13813,NY,Broome
13826,NY,Broome
13833,NY,Broome
13848,NY,Broome
13850,NY,Broome
13851,NY,Broome
13862,NY,Broome
13865,NY,Broome
13901,NY,Broome
13902,NY,Broome
13903,NY,Broome
13904,NY,Broome
13905,NY,Broome
14041,NY,Cattaraugus
14042,NY,Cattaraugus
14060,NY,Cattaraugus
14065,NY,Cattaraugus
14070,NY,Cattaraugus
14101,NY,Cattaraugus
14129,NY,Cattaraugus
14133,NY,Cattaraugus
14138,NY,Cattaraugus
14168,NY,Cattaraugus
14171,NY,Cattaraugus
14173,NY,Cattaraugus
14706,NY,Cattaraugus
14719,NY,Cattaraugus
14726,NY,Cattaraugus
14729,NY,Cattaraugus
14730,NY,Cattaraugus
14731,NY,Cattaraugus
14737,NY,Cattaraugus
14741,NY,Cattaraugus
14743,NY,Cattaraugus
14748,NY,Cattaraugus
14751,NY,Cattaraugus
14753,NY,Cattaraugus
14755,NY,Cattaraugus
14760,NY,Cattaraugus
14766,NY,Cattaraugus
14770,NY,Cattaraugus
14772,NY,Cattaraugus
14778,NY,Cattaraugus
14779,NY,Cattaraugus
14783,NY,Cattaraugus
14788,NY,Cattaraugus
13021,NY,Cayuga
13022,NY,Cayuga
13024,NY,Cayuga
13026,NY,Cayuga
13033,NY,Cayuga
13034,NY,Cayuga
13064,NY,Cayuga
13071,NY,Cayuga
13081,NY,Cayuga
13092,NY,Cayuga
13111,NY,Cayuga
13113,NY,Cayuga
13117,NY,Cayuga
13118,NY,Cayuga
13139,NY,Cayuga
13140,NY,Cayuga
13147,NY,Cayuga
13156,NY,Cayuga
13160,NY,Cayuga
13166,NY,Cayuga
14048,NY,Chautauqua
14062,NY,Chautauqua
14063,NY,Chautauqua
14135,NY,Chautauqua
14136,NY,Chautauqua
14166,NY,Chautauqua
14701,NY,Chautauqua
14702,NY,Chautauqua
14710,NY,Chautauqua
14712,NY,Chautauqua
14716,NY,Chautauqua
14718,NY,Chautauqua
14720,NY,Chautauqua
14722,NY,Chautauqua
14723,NY,Chautauqua
14724,NY,Chautauqua
14728,NY,Chautauqua
14732,NY,Chautauqua
14733,NY,Chautauqua
14736,NY,Chautauqua
14738,NY,Chautauqua
14740,NY,Chautauqua
14742,NY,Chautauqua
14747,NY,Chautauqua
14750,NY,Chautauqua
14752,NY,Chautauqua
14756,NY,Chautauqua
14757,NY,Chautauqua
14758,NY,Chautauqua
14767,NY,Chautauqua
14769,NY,Chautauqua
14775,NY,Chautauqua
14781,NY,Chautauqua
14782,NY,Chautauqua
14784,NY,Chautauqua
14785,NY,Chautauqua
14787,NY,Chautauqua
14814,NY,Chemung
14816,NY,Chemung
14825,NY,Chemung
14838,NY,Chemung
14845,NY,Chemung
14861,NY,Chemung
14864,NY,Chemung
14871,NY,Chemung
14872,NY,Chemung
14889,NY,Chemung
14894,NY,Chemung
14901,NY,Chemung
14902,NY,Chemung
14903,NY,Chemung
14904,NY,Chemung
14905,NY,Chemung
14925,NY,Chemung
13124,NY,Chenango
13136,NY,Chenango
13155,NY,Chenango
13411,NY,Chenango
13460,NY,Chenango
13464,NY,Chenango
13730,NY,Chenango
13733,NY,Chenango
13758,NY,Chenango
13778,NY,Chenango
13780,NY,Chenango
13801,NY,Chenango
13809,NY,Chenango
13814,NY,Chenango
13815,NY,Chenango
13830,NY,Chenango
13832,NY,Chenango
13841,NY,Chenango
13843,NY,Chenango
13844,NY,Chenango
12901,NY,Clinton
12903,NY,Clinton
12910,NY,Clinton
12911,NY,Clinton
12912,NY,Clinton
12918,NY,Clinton
12919,NY,Clinton
12921,NY,Clinton
12923,NY,Clinton
12924,NY,Clinton
12929,NY,Clinton
12933,NY,Clinton
12934,NY,Clinton
12935,NY,Clinton
12952,NY,Clinton
12955,NY,Clinton
12958,NY,Clinton
12959,NY,Clinton
12962,NY,Clinton
12972,NY,Clinton
12978,NY,Clinton
12979,NY,Clinton
12981,NY,Clinton
12985,NY,Clinton
12992,NY,Clinton
12017,NY,Columbia
12024,NY,Columbia
12029,NY,Columbia
12037,NY,Columbia
12050,NY,Columbia
12060,NY,Columbia
12075,NY,Columbia
12106,NY,Columbia
12115,NY,Columbia
12125,NY,Columbia
12130,NY,Columbia
12132,NY,Columbia
12136,NY,Columbia
12165,NY,Columbia
12172,NY,Columbia
12173,NY,Columbia
12174,NY,Columbia
12184,NY,Columbia
12195,NY,Columbia
12502,NY,Columbia
12503,NY,Columbia
12513,NY,Columbia
12516,NY,Columbia
12517,NY,Columbia
12521,NY,Columbia
12523,NY,Columbia
12526,NY,Columbia
12529,NY,Columbia
12530,NY,Columbia
12534,NY,Columbia
12541,NY,Columbia
12544,NY,Columbia
12565,NY,Columbia
12593,NY,Columbia
13040,NY,Cortland
13045,NY,Cortland
13056,NY,Cortland
13077,NY,Cortland
13087,NY,Cortland
13101,NY,Cortland
13141,NY,Cortland
13158,NY,Cortland
13738,NY,Cortland
13784,NY,Cortland
13803,NY,Cortland
13863,NY,Cortland
12167,NY,Delaware
12406,NY,Delaware
12421,NY,Delaware
12430,NY,Delaware
12434,NY,Delaware
12438,NY,Delaware
12455,NY,Delaware
12459,NY,Delaware
12474,NY,Delaware
12760,NY,Delaware
12776,NY,Delaware
13731,NY,Delaware
13739,NY,Delaware
13740,NY,Delaware
13750,NY,Delaware
13751,NY,Delaware
13752,NY,Delaware
13753,NY,Delaware
13755,NY,Delaware
13756,NY,Delaware
13757,NY,Delaware
13774,NY,Delaware
13775,NY,Delaware
13782,NY,Delaware
13783,NY,Delaware
13786,NY,Delaware
13788,NY,Delaware
13804,NY,Delaware
13806,NY,Delaware
13837,NY,Delaware
13838,NY,Delaware
13839,NY,Delaware
13842,NY,Delaware
13846,NY,Delaware
13847,NY,Delaware
13856,NY,Delaware
13860,NY,Delaware
12501,NY,Dutchess
12504,NY,Dutchess
12506,NY,Dutchess
12507,NY,Dutchess
12508,NY,Dutchess
12510,NY,Dutchess
12511,NY,Dutchess
12512,NY,Dutchess
12514,NY,Dutchess
12522,NY,Dutchess
12524,NY,Dutchess
12527,NY,Dutchess
12531,NY,Dutchess
12533,NY,Dutchess
12537,NY,Dutchess
12538,NY,Dutchess
12540,NY,Dutchess
12545,NY,Dutchess
12546,NY,Dutchess
12564,NY,Dutchess
12567,NY,Dutchess
12569,NY,Dutchess
12570,NY,Dutchess
12571,NY,Dutchess
12572,NY,Dutchess
12574,NY,Dutchess
12578,NY,Dutchess
12580,NY,Dutchess
12581,NY,Dutchess
12582,NY,Dutchess
12583,NY,Dutchess
12585,NY,Dutchess
12590,NY,Dutchess
12592,NY,Dutchess
12594,NY,Dutchess
12601,NY,Dutchess
12602,NY,Dutchess
12603,NY,Dutchess
12604,NY,Dutchess
14001,NY,Erie
14004,NY,Erie
14006,NY,Erie
14010,NY,Erie
14025,NY,Erie
14026,NY,Erie
14027,NY,Erie
14030,NY,Erie
14031,NY,Erie
14032,NY,Erie
14033,NY,Erie
14034,NY,Erie
14035,NY,Erie
14038,NY,Erie
14043,NY,Erie
14047,NY,Erie
14051,NY,Erie
14052,NY,Erie
14055,NY,Erie
14057,NY,Erie
14059,NY,Erie
14061,NY,Erie
14068,NY,Erie
14069,NY,Erie
14072,NY,Erie
14075,NY,Erie
14080,NY,Erie
14081,NY,Erie
14085,NY,Erie
14086,NY,Erie
14091,NY,Erie
14102,NY,Erie
14110,NY,Erie
14111,NY,Erie
14112,NY,Erie
14127,NY,Erie
14134,NY,Erie
14139,NY,Erie
14140,NY,Erie
14141,NY,Erie
14150,NY,Erie
14151,NY,Erie
14169,NY,Erie
14170,NY,Erie
14201,NY,Erie
14202,NY,Erie
14203,NY,Erie
14204,NY,Erie
14205,NY,Erie
14206,NY,Erie
14207,NY,Erie
14208,NY,Erie
14209,NY,Erie
14210,NY,Erie
14211,NY,Erie
14212,NY,Erie
14213,NY,Erie
14214,NY,Erie
14215,NY,Erie
14216,NY,Erie
14217,NY,Erie
14218,NY,Erie
14219,NY,Erie
14220,NY,Erie
14221,NY,Erie
14222,NY,Erie
14223,NY,Erie
14224,NY,Erie
14225,NY,Erie
14226,NY,Erie
14227,NY,Erie
14228,NY,Erie
14231,NY,Erie
14233,NY,Erie
14240,NY,Erie
14241,NY,Erie
14260,NY,Erie
14261,NY,Erie
14263,NY,Erie
14264,NY,Erie
14265,NY,Erie
14267,NY,Erie
14269,NY,Erie
14270,NY,Erie
14272,NY,Erie
14273,NY,Erie
14276,NY,Erie
14280,NY,Erie
12851,NY,Essex
12852,NY,Essex
12855,NY,Essex
12857,NY,Essex
12858,NY,Essex
12870,NY,Essex
12872,NY,Essex
12879,NY,Essex
12883,NY,Essex
12913,NY,Essex
12928,NY,Essex
12932,NY,Essex
12936,NY,Essex
12941,NY,Essex
12942,NY,Essex
12943,NY,Essex
12944,NY,Essex
12946,NY,Essex
12950,NY,Essex
12956,NY,Essex
12960,NY,Essex
12961,NY,Essex
12964,NY,Essex
12974,NY,Essex
12975,NY,Essex
12977,NY,Essex
12987,NY,Essex
12993,NY,Essex
12996,NY,Essex
12997,NY,Essex
12998,NY,Essex
12914,NY,Franklin
12915,NY,Franklin
12916,NY,Franklin
12917,NY,Franklin
12920,NY,Franklin
12926,NY,Franklin
12930,NY,Franklin
12937,NY,Franklin
12939,NY,Franklin
12945,NY,Franklin
12953,NY,Franklin
12957,NY,Franklin
12966,NY,Franklin
12969,NY,Franklin
12970,NY,Franklin
12976,NY,Franklin
12980,NY,Franklin
12983,NY,Franklin
12986,NY,Franklin
12989,NY,Franklin
12995,NY,Franklin
13655,NY,Franklin
12025,NY,Fulton
12032,NY,Fulton
12078,NY,Fulton
12095,NY,Fulton
12117,NY,Fulton
12134,NY,Fulton
13329,NY,Fulton
13452,NY,Fulton
13470,NY,Fulton
14005,NY,Genesee
14013,NY,Genesee
14020,NY,Genesee
14021,NY,Genesee
14036,NY,Genesee
14040,NY,Genesee
14054,NY,Genesee
14056,NY,Genesee
14058,NY,Genesee
14125,NY,Genesee
14143,NY,Genesee
14416,NY,Genesee
14422,NY,Genesee
14482,NY,Genesee
14525,NY,Genesee
14557,NY,Genesee
12015,NY,Greene
12042,NY,Greene
12051,NY,Greene
12058,NY,Greene
12083,NY,Greene
12087,NY,Greene
12124,NY,Greene
12176,NY,Greene
12192,NY,Greene
12405,NY,Greene
12407,NY,Greene
12413,NY,Greene
12414,NY,Greene
12418,NY,Greene
12422,NY,Greene
12423,NY,Greene
12424,NY,Greene
12427,NY,Greene
12431,NY,Greene
12436,NY,Greene
12439,NY,Greene
12442,NY,Greene
12444,NY,Greene
12450,NY,Greene
12451,NY,Greene
12452,NY,Greene
12454,NY,Greene
12460,NY,Greene
12463,NY,Greene
12468,NY,Greene
12470,NY,Greene
12473,NY,Greene
12482,NY,Greene
12485,NY,Greene
12492,NY,Greene
12496,NY,Greene
12108,NY,Hamilton
12139,NY,Hamilton
12164,NY,Hamilton
12190,NY,Hamilton
12812,NY,Hamilton
12842,NY,Hamilton
12847,NY,Hamilton
12864,NY,Hamilton
13353,NY,Hamilton
13360,NY,Hamilton
13436,NY,Hamilton
13324,NY,Herkimer
13331,NY,Herkimer
13340,NY,Herkimer
13350,NY,Herkimer
13357,NY,Herkimer
13361,NY,Herkimer
13365,NY,Herkimer
13406,NY,Herkimer
13407,NY,Herkimer
13416,NY,Herkimer
13420,NY,Herkimer
13431,NY,Herkimer
13454,NY,Herkimer
13472,NY,Herkimer
13491,NY,Herkimer
13601,NY,Jefferson
13602,NY,Jefferson
13603,NY,Jefferson
13605,NY,Jefferson
13606,NY,Jefferson
13607,NY,Jefferson
13608,NY,Jefferson
13611,NY,Jefferson
13612,NY,Jefferson
13615,NY,Jefferson
13616,NY,Jefferson
13618,NY,Jefferson
13619,NY,Jefferson
13622,NY,Jefferson
13624,NY,Jefferson
13628,NY,Jefferson
13632,NY,Jefferson
13634,NY,Jefferson
13636,NY,Jefferson
13637,NY,Jefferson
13638,NY,Jefferson
13640,NY,Jefferson
13641,NY,Jefferson
13643,NY,Jefferson
13650,NY,Jefferson
13651,NY,Jefferson
13656,NY,Jefferson
13657,NY,Jefferson
13659,NY,Jefferson
13661,NY,Jefferson
13671,NY,Jefferson
13673,NY,Jefferson
13674,NY,Jefferson
13675,NY,Jefferson
13679,NY,Jefferson
13682,NY,Jefferson
13685,NY,Jefferson
13691,NY,Jefferson
13692,NY,Jefferson
13693,NY,Jefferson
11201,NY,Kings
11202,NY,Kings
11203,NY,Kings
11204,NY,Kings
11205,NY,Kings
11206,NY,Kings
11207,NY,Kings
11208,NY,Kings
11209,NY,Kings
11210,NY,Kings
11211,NY,Kings
11212,NY,Kings
11213,NY,Kings
11214,NY,Kings
11215,NY,Kings
11216,NY,Kings
11217,NY,Kings
11218,NY,Kings
11219,NY,Kings
11220,NY,Kings
11221,NY,Kings
11222,NY,Kings
11223,NY,Kings
11224,NY,Kings
11225,NY,Kings
11226,NY,Kings
11228,NY,Kings
11229,NY,Kings
11230,NY,Kings
11231,NY,Kings
11232,NY,Kings
11233,NY,Kings
11234,NY,Kings
11235,NY,Kings
11236,NY,Kings
11237,NY,Kings
11238,NY,Kings
11239,NY,Kings
11240,NY,Kings
11241,NY,Kings
11242,NY,Kings
11243,NY,Kings
11244,NY,Kings
11245,NY,Kings
11247,NY,Kings
11248,NY,Kings
11249,NY,Kings
11251,NY,Kings
11252,NY,Kings
11254,NY,Kings
11255,NY,Kings
11256,NY,Kings
13305,NY,Lewis
13312,NY,Lewis
13325,NY,Lewis
13327,NY,Lewis
13343,NY,Lewis
13345,NY,Lewis
13367,NY,Lewis
13368,NY,Lewis
13404,NY,Lewis
13433,NY,Lewis
13473,NY,Lewis
13489,NY,Lewis
13620,NY,Lewis
13626,NY,Lewis
13627,NY,Lewis
13631,NY,Lewis
13665,NY,Lewis
14414,NY,Livingston
14423,NY,Livingston
14435,NY,Livingston
14437,NY,Livingston
14454,NY,Livingston
14462,NY,Livingston
14480,NY,Livingston
14481,NY,Livingston
14485,NY,Livingston
14486,NY,Livingston
14487,NY,Livingston
14488,NY,Livingston
14510,NY,Livingston
14517,NY,Livingston
14533,NY,Livingston
14539,NY,Livingston
14545,NY,Livingston
14556,NY,Livingston
14558,NY,Livingston
14592,NY,Livingston
14836,NY,Livingston
14846,NY,Livingston
13030,NY,Madison
13032,NY,Madison
13035,NY,Madison
13037,NY,Madison
13043,NY,Madison
13052,NY,Madison
13061,NY,Madison
13072,NY,Madison
13082,NY,Madison
13122,NY,Madison
13134,NY,Madison
13163,NY,Madison
13310,NY,Madison
13314,NY,Madison
13332,NY,Madison
13334,NY,Madison
13346,NY,Madison
13355,NY,Madison
13364,NY,Madison
13402,NY,Madison
13408,NY,Madison
13409,NY,Madison
13418,NY,Madison
13421,NY,Madison
13465,NY,Madison
13484,NY,Madison
13485,NY,Madison
14410,NY,Monroe
14420,NY,Monroe
14428,NY,Monroe
14430,NY,Monroe
14445,NY,Monroe
14450,NY,Monroe
14464,NY,Monroe
14467,NY,Monroe
14468,NY,Monroe
14472,NY,Monroe
14506,NY,Monroe
14511,NY,Monroe
14514,NY,Monroe
14515,NY,Monroe
14526,NY,Monroe
14534,NY,Monroe
14543,NY,Monroe
14546,NY,Monroe
14559,NY,Monroe
14580,NY,Monroe
14586,NY,Monroe
14602,NY,Monroe
14603,NY,Monroe
14604,NY,Monroe
14605,NY,Monroe
14606,NY,Monroe
14607,NY,Monroe
14608,NY,Monroe
14609,NY,Monroe
14610,NY,Monroe
14611,NY,Monroe
14612,NY,Monroe
14613,NY,Monroe
14614,NY,Monroe
14615,NY,Monroe
14616,NY,Monroe
14617,NY,Monroe
14618,NY,Monroe
14619,NY,Monroe
14620,NY,Monroe
14621,NY,Monroe
14622,NY,Monroe
14623,NY,Monroe
14624,NY,Monroe
14625,NY,Monroe
14626,NY,Monroe
14627,NY,Monroe
14638,NY,Monroe
14639,NY,Monroe
14642,NY,Monroe
14643,NY,Monroe
14644,NY,Monroe
14645,NY,Monroe
14646,NY,Monroe
14647,NY,Monroe
14649,NY,Monroe
14650,NY,Monroe
14651,NY,Monroe
14652,NY,Monroe
14653,NY,Monroe
14664,NY,Monroe
14673,NY,Monroe
14683,NY,Monroe
14692,NY,Monroe
14694,NY,Monroe
12010,NY,Montgomery
12016,NY,Montgomery
12068,NY,Montgomery
12069,NY,Montgomery
12070,NY,Montgomery
12072,NY,Montgomery
12086,NY,Montgomery
12166,NY,Montgomery
12177,NY,Montgomery
13317,NY,Montgomery
13339,NY,Montgomery
13410,NY,Montgomery
13428,NY,Montgomery
11001,NY,Nassau
11003,NY,Nassau
11010,NY,Nassau
11020,NY,Nassau
11021,NY,Nassau
11022,NY,Nassau
11023,NY,Nassau
11024,NY,Nassau
11025,NY,Nassau
11026,NY,Nassau
11027,NY,Nassau
11030,NY,Nassau
11040,NY,Nassau
11041,NY,Nassau
11042,NY,Nassau
11043,NY,Nassau
11044,NY,Nassau
11050,NY,Nassau
11051,NY,Nassau
11052,NY,Nassau
11053,NY,Nassau
11054,NY,Nassau
11055,NY,Nassau
11096,NY,Nassau
11099,NY,Nassau
11501,NY,Nassau
11507,NY,Nassau
11509,NY,Nassau
11510,NY,Nassau
11514,NY,Nassau
11516,NY,Nassau
11518,NY,Nassau
11520,NY,Nassau
11530,NY,Nassau
11531,NY,Nassau
11535,NY,Nassau
11536,NY,Nassau
11542,NY,Nassau
11545,NY,Nassau
11547,NY,Nassau
11548,NY,Nassau
11549,NY,Nassau
11550,NY,Nassau
11551,NY,Nassau
11552,NY,Nassau
11553,NY,Nassau
11554,NY,Nassau
11555,NY,Nassau
11556,NY,Nassau
11557,NY,Nassau
11558,NY,Nassau
11559,NY,Nassau
11560,NY,Nassau
11561,NY,Nassau
11563,NY,Nassau
11565,NY,Nassau
11566,NY,Nassau
11568,NY,Nassau
11569,NY,Nassau
11570,NY,Nassau
11571,NY,Nassau
11572,NY,Nassau
11575,NY,Nassau
11576,NY,Nassau
11577,NY,Nassau
11579,NY,Nassau
11580,NY,Nassau
11581,NY,Nassau
11582,NY,Nassau
11590,NY,Nassau
11592,NY,Nassau
11594,NY,Nassau
11595,NY,Nassau
11596,NY,Nassau
11597,NY,Nassau
11598,NY,Nassau
11599,NY,Nassau
11709,NY,Nassau
11710,NY,Nassau
11714,NY,Nassau
11732,NY,Nassau
11735,NY,Nassau
11736,NY,Nassau
11737,NY,Nassau
11753,NY,Nassau
11756,NY,Nassau
11758,NY,Nassau
11762,NY,Nassau
11765,NY,Nassau
11771,NY,Nassau
11773,NY,Nassau
11774,NY,Nassau
11783,NY,Nassau
11791,NY,Nassau
11793,NY,Nassau
11797,NY,Nassau
11801,NY,Nassau
11802,NY,Nassau
11803,NY,Nassau
11804,NY,Nassau
11815,NY,Nassau
11819,NY,Nassau
11853,NY,Nassau
11854,NY,Nassau
11855,NY,Nassau
10001,NY,New York
10002,NY,New York
10003,NY,New York
10004,NY,New York
10005,NY,New York
10006,NY,New York
10007,NY,New York
10008,NY,New York
10009,NY,New York
10010,NY,New York
10011,NY,New York
10012,NY,New York
10013,NY,New York
10014,NY,New York
10015,NY,New York
10016,NY,New York
10017,NY,New York
10018,NY,New York
10019,NY,New York
10020,NY,New York
10021,NY,New York
10022,NY,New York
10023,NY,New York
10024,NY,New York
10025,NY,New York
10026,NY,New York
10027,NY,New York
10028,NY,New York
10029,NY,New York
10030,NY,New York
10031,NY,New York
10032,NY,New York
10033,NY,New York
10034,NY,New York
10035,NY,New York
10036,NY,New York
10037,NY,New York
10038,NY,New York
10039,NY,New York
10040,NY,New York
10041,NY,New York
10043,NY,New York
10044,NY,New York
10045,NY,New York
10046,NY,New York
10047,NY,New York
10048,NY,New York
10055,NY,New York
10060,NY,New York
10065,NY,New York
10069,NY,New York
10072,NY,New York
10075,NY,New York
10079,NY,New York
10080,NY,New York
10081,NY,New York
10082,NY,New York
10087,NY,New York
10090,NY,New York
10094,NY,New York
10095,NY,New York
10096,NY,New York
10098,NY,New York
10099,NY,New York
10101,NY,New York
10102,NY,New York
10103,NY,New York
10104,NY,New York
10105,NY,New York
10106,NY,New York
10107,NY,New York
10108,NY,New York
10109,NY,New York
10110,NY,New York
10111,NY,New York
10112,NY,New York
10113,NY,New York
10114,NY,New York
10115,NY,New York
10116,NY,New York
10117,NY,New York
10118,NY,New York
10119,NY,New York
10120,NY,New York
10121,NY,New York
10122,NY,New York
10123,NY,New York
10124,NY,New York
10125,NY,New York
10126,NY,New York
10128,NY,New York
10129,NY,New York
10130,NY,New York
10131,NY,New York
10132,NY,New York
10133,NY,New York
10138,NY,New York
10149,NY,New York
10150,NY,New York
10151,NY,New York
10152,NY,New York
10153,NY,New York
10154,NY,New York
10155,NY,New York
10156,NY,New York
10157,NY,New York
10158,NY,New York
10159,NY,New York
10160,NY,New York
10161,NY,New York
10162,NY,New York
10163,NY,New York
10164,NY,New York
10165,NY,New York
10166,NY,New York
10167,NY,New York
10168,NY,New York
10169,NY,New York
10170,NY,New York
10171,NY,New York
10172,NY,New York
10173,NY,New York
10174,NY,New York
10175,NY,New York
10176,NY,New York
10177,NY,New York
10178,NY,New York
10179,NY,New York
10184,NY,New York
10185,NY,New York
10196,NY,New York
10197,NY,New York
10199,NY,New York
10203,NY,New York
10211,NY,New York
10212,NY,New York
10213,NY,New York
10242,NY,New York
10249,NY,New York
10256,NY,New York
10257,NY,New York
10258,NY,New York
10259,NY,New York
10260,NY,New York
10261,NY,New York
10265,NY,New York
10268,NY,New York
10269,NY,New York
10270,NY,New York
10271,NY,New York
10272,NY,New York
10273,NY,New York
10274,NY,New York
10275,NY,New York
10276,NY,New York
10277,NY,New York
10278,NY,New York
10279,NY,New York
10280,NY,New York
10281,NY,New York
10282,NY,New York
10285,NY,New York
10286,NY,New York
10292,NY,New York
14008,NY,Niagara
14012,NY,Niagara
14028,NY,Niagara
14067,NY,Niagara
14092,NY,Niagara
14094,NY,Niagara
14095,NY,Niagara
14105,NY,Niagara
14107,NY,Niagara
14108,NY,Niagara
14109,NY,Niagara
14120,NY,Niagara
14126,NY,Niagara
14131,NY,Niagara
14132,NY,Niagara
14144,NY,Niagara
14172,NY,Niagara
14174,NY,Niagara
14301,NY,Niagara
14302,NY,Niagara
14303,NY,Niagara
14304,NY,Niagara
14305,NY,Niagara
13042,NY,Oneida
13054,NY,Oneida
13123,NY,Oneida
13157,NY,Oneida
13162,NY,Oneida
13301,NY,Oneida
13303,NY,Oneida
13304,NY,Oneida
13308,NY,Oneida
13309,NY,Oneida
13313,NY,Oneida
13316,NY,Oneida
13318,NY,Oneida
13319,NY,Oneida
13321,NY,Oneida
13322,NY,Oneida
13323,NY,Oneida
13328,NY,Oneida
13338,NY,Oneida
13341,NY,Oneida
13352,NY,Oneida
13354,NY,Oneida
13362,NY,Oneida
13363,NY,Oneida
13401,NY,Oneida
13403,NY,Oneida
13413,NY,Oneida
13417,NY,Oneida
13424,NY,Oneida
13425,NY,Oneida
13435,NY,Oneida
13438,NY,Oneida
13440,NY,Oneida
13441,NY,Oneida
13442,NY,Oneida
13449,NY,Oneida
13455,NY,Oneida
13456,NY,Oneida
13461,NY,Oneida
13469,NY,Oneida
13471,NY,Oneida
13476,NY,Oneida
13477,NY,Oneida
13478,NY,Oneida
13479,NY,Oneida
13480,NY,Oneida
13483,NY,Oneida
13486,NY,Oneida
13490,NY,Oneida
13492,NY,Oneida
13494,NY,Oneida
13495,NY,Oneida
13501,NY,Oneida
13502,NY,Oneida
13503,NY,Oneida
13504,NY,Oneida
13505,NY,Oneida
13599,NY,Oneida
13020,NY,Onondaga
13027,NY,Onondaga
13029,NY,Onondaga
13031,NY,Onondaga
13039,NY,Onondaga
13041,NY,Onondaga
13051,NY,Onondaga
13057,NY,Onondaga
13060,NY,Onondaga
13063,NY,Onondaga
13066,NY,Onondaga
13078,NY,Onondaga
13080,NY,Onondaga
13084,NY,Onondaga
13088,NY,Onondaga
13089,NY,Onondaga
13090,NY,Onondaga
13104,NY,Onondaga
13108,NY,Onondaga
13110,NY,Onondaga
13112,NY,Onondaga
13116,NY,Onondaga
13119,NY,Onondaga
13120,NY,Onondaga
13137,NY,Onondaga
13138,NY,Onondaga
13152,NY,Onondaga
13153,NY,Onondaga
13159,NY,Onondaga
13164,NY,Onondaga
13201,NY,Onondaga
13202,NY,Onondaga
13203,NY,Onondaga
13204,NY,Onondaga
13205,NY,Onondaga
13206,NY,Onondaga
13207,NY,Onondaga
13208,NY,Onondaga
13209,NY,Onondaga
13210,NY,Onondaga
13211,NY,Onondaga
13212,NY,Onondaga
13214,NY,Onondaga
13215,NY,Onondaga
13217,NY,Onondaga
13218,NY,Onondaga
13219,NY,Onondaga
13220,NY,Onondaga
13221,NY,Onondaga
13224,NY,Onondaga
13225,NY,Onondaga
13235,NY,Onondaga
13244,NY,Onondaga
13250,NY,Onondaga
13251,NY,Onondaga
13252,NY,Onondaga
13261,NY,Onondaga
13290,NY,Onondaga
14424,NY,Ontario
14425,NY,Ontario
14432,NY,Ontario
14443,NY,Ontario
14453,NY,Ontario
14456,NY,Ontario
14461,NY,Ontario
14463,NY,Ontario
14466,NY,Ontario
14469,NY,Ontario
14471,NY,Ontario
14475,NY,Ontario
14504,NY,Ontario
14512,NY,Ontario
14518,NY,Ontario
14532,NY,Ontario
14537,NY,Ontario
14547,NY,Ontario
14548,NY,Ontario
14560,NY,Ontario
14561,NY,Ontario
14564,NY,Ontario
14585,NY,Ontario
10910,NY,Orange
10912,NY,Orange
10914,NY,Orange
10915,NY,Orange
10916,NY,Orange
10917,NY,Orange
10918,NY,Orange
10919,NY,Orange
10921,NY,Orange
10922,NY,Orange
10924,NY,Orange
10925,NY,Orange
10926,NY,Orange
10928,NY,Orange
10930,NY,Orange
10932,NY,Orange
10933,NY,Orange
10940,NY,Orange
10941,NY,Orange
10943,NY,Orange
10949,NY,Orange
10950,NY,Orange
10953,NY,Orange
10958,NY,Orange
10959,NY,Orange
10963,NY,Orange
10969,NY,Orange
10973,NY,Orange
10975,NY,Orange
10979,NY,Orange
10981,NY,Orange
10985,NY,Orange
10987,NY,Orange
10988,NY,Orange
10990,NY,Orange
10992,NY,Orange
10996,NY,Orange
10997,NY,Orange
10998,NY,Orange
12518,NY,Orange
12520,NY,Orange
12543,NY,Orange
12549,NY,Orange
12550,NY,Orange
12551,NY,Orange
12552,NY,Orange
12553,NY,Orange
12555,NY,Orange
12575,NY,Orange
12577,NY,Orange
12584,NY,Orange
12586,NY,Orange
12729,NY,Orange
12746,NY,Orange
12771,NY,Orange
12780,NY,Orange
14098,NY,Orleans
14103,NY,Orleans
14411,NY,Orleans
14429,NY,Orleans
14452,NY,Orleans
14470,NY,Orleans
14476,NY,Orleans
14477,NY,Orleans
14479,NY,Orleans
14508,NY,Orleans
14571,NY,Orleans
13028,NY,Oswego
13036,NY,Oswego
13044,NY,Oswego
13069,NY,Oswego
13074,NY,Oswego
13076,NY,Oswego
13083,NY,Oswego
13093,NY,Oswego
13103,NY,Oswego
13107,NY,Oswego
13114,NY,Oswego
13115,NY,Oswego
13121,NY,Oswego
13126,NY,Oswego
13131,NY,Oswego
13132,NY,Oswego
13135,NY,Oswego
13142,NY,Oswego
13144,NY,Oswego
13145,NY,Oswego
13167,NY,Oswego
13302,NY,Oswego
13426,NY,Oswego
